file	roll	pitch	yaw
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0022_01.jpg	-2.8186798095703125	-5.874122619628906	-9.488243103027344
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0024_01.jpg	-2.035614013671875	-18.48687744140625	-0.9116363525390625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0025_01.jpg	0.853973388671875	-13.03125	-2.9439239501953125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0026_01.jpg	-1.8820648193359375	-2.4770965576171875	-1.8462371826171875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0027_01.jpg	-0.0723419189453125	-11.9078369140625	9.1839599609375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0028_01.jpg	-2.697509765625	-2.7718505859375	-4.3660430908203125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0029_01.jpg	-21.14697265625	-20.279098510742188	22.57532501220703
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0030_01.jpg	-3.2794723510742188	-9.5404052734375	9.893577575683594
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0032_01.jpg	-3.5703277587890625	-11.982414245605469	1.524017333984375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0033_01.jpg	10.036087036132812	-11.197418212890625	-25.24530029296875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0034_01.jpg	9.834388732910156	-11.870758056640625	-5.741973876953125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0035_01.jpg	4.0070037841796875	-17.248756408691406	-11.82733154296875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0036_01.jpg	0.7028274536132812	-15.86639404296875	1.177825927734375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0037_01.jpg	1.2144927978515625	-10.225959777832031	10.5888671875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0038_01.jpg	8.097793579101562	2.1511688232421875	-16.245803833007812
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0039_01.jpg	8.254592895507812	-2.1234283447265625	4.011634826660156
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0040_01.jpg	4.89923095703125	-13.155731201171875	-12.975059509277344
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0041_01.jpg	-1.97149658203125	-9.99102783203125	5.1444854736328125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0042_01.jpg	-1.4606781005859375	-6.15240478515625	17.90380859375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0043_01.jpg	-8.217666625976562	-11.259254455566406	32.169097900390625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0044_01.jpg	-1.4823989868164062	-2.29193115234375	-3.6846237182617188
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0045_01.jpg	-2.7300338745117188	-1.9471588134765625	28.963668823242188
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0049_01.jpg	0.9738311767578125	-18.559646606445312	-11.859268188476562
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0052_01.jpg	3.494720458984375	-4.495384216308594	5.974578857421875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0054_01.jpg	5.367347717285156	-7.6191253662109375	-19.536209106445312
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0055_01.jpg	1.741668701171875	6.324073791503906	8.685043334960938
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0056_01.jpg	13.245506286621094	-1.8345794677734375	-26.747940063476562
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0057_01.jpg	6.3502044677734375	0.9349517822265625	-41.887813568115234
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0058_01.jpg	-4.24615478515625	22.904998779296875	34.22767639160156
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0059_01.jpg	-1.0154571533203125	-6.1993560791015625	-14.640174865722656
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0061_01.jpg	-0.09991455078125	-0.16211700439453125	37.044647216796875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0062_01.jpg	-4.22686767578125	-2.0011138916015625	-15.67181396484375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0063_02.jpg	-1.3252410888671875	-1.710540771484375	-1.6187896728515625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0064_01.jpg	12.672393798828125	-19.14019775390625	-25.622329711914062
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0065_01.jpg	1.8169097900390625	-17.544662475585938	-4.8896484375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0066_01.jpg	3.2426300048828125	-8.288284301757812	-3.725189208984375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0067_01.jpg	-9.6287841796875	-0.8385086059570312	26.48741912841797
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0069_01.jpg	14.126495361328125	-19.000503540039062	-29.573516845703125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0070_01.jpg	-9.744979858398438	2.0926361083984375	13.571151733398438
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0071_01.jpg	3.979888916015625	-17.870635986328125	-15.643600463867188
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0072_02.jpg	-8.246841430664062	-10.425918579101562	21.843002319335938
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0073_01.jpg	-2.3806915283203125	-12.219131469726562	-8.099868774414062
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0074_01.jpg	3.9317550659179688	-8.414741516113281	1.4654388427734375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0076_01.jpg	3.1625289916992188	-3.07708740234375	5.6226806640625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0077_01.jpg	-0.1628265380859375	-4.88470458984375	-21.377426147460938
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0078_01.jpg	12.7200927734375	-16.70793914794922	-18.215316772460938
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0079_01.jpg	-4.999305725097656	-9.019805908203125	3.1372528076171875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0080_01.jpg	-6.714385986328125	-11.544670104980469	16.977813720703125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0081_01.jpg	0.3590087890625	-12.51116943359375	-9.578956604003906
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0082_01.jpg	2.476531982421875	-3.9135894775390625	-14.282676696777344
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0083_01.jpg	11.83392333984375	-8.886734008789062	-34.94976806640625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0083_02.jpg	-0.7977676391601562	-1.1614837646484375	4.89410400390625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0085_01.jpg	6.8419647216796875	-11.471542358398438	-17.01055145263672
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0087_01.jpg	-8.968666076660156	-14.524551391601562	9.130081176757812
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0089_01.jpg	-2.3403396606445312	11.929397583007812	29.280410766601562
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0090_01.jpg	-20.55139923095703	-12.9979248046875	36.88482666015625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0091_01.jpg	-1.8629302978515625	-7.809165954589844	-8.107452392578125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0092_01.jpg	0.01470947265625	22.076980590820312	26.958450317382812
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0093_01.jpg	2.3319549560546875	-6.4086456298828125	1.7901077270507812
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0094_01.jpg	-7.6683807373046875	-16.013885498046875	37.65943908691406
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0095_01.jpg	-15.601547241210938	-13.957283020019531	52.59983825683594
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0096_01.jpg	16.581092834472656	-23.094573974609375	-26.924705505371094
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0097_01.jpg	-11.849822998046875	-16.84271240234375	7.2518157958984375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0099_01.jpg	-0.3228302001953125	-12.301322937011719	1.3720779418945312
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0100_01.jpg	0.679656982421875	-6.3759918212890625	0.7798690795898438
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0101_01.jpg	15.253921508789062	-10.181480407714844	-35.97979736328125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0102_01.jpg	-1.23980712890625	6.601524353027344	0.3084869384765625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0102_02.jpg	-1.4900436401367188	-8.066177368164062	13.833236694335938
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0103_01.jpg	1.7608566284179688	-2.7372894287109375	-44.57005310058594
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0104_02.jpg	3.6534271240234375	-4.980628967285156	-4.461639404296875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0105_01.jpg	2.0901260375976562	-25.77301025390625	-33.65325927734375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0106_01.jpg	-6.221763610839844	-7.3240509033203125	-23.259689331054688
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0107_01.jpg	-1.438812255859375	-3.1889877319335938	19.104598999023438
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0108_01.jpg	4.045013427734375	-9.610946655273438	1.1947021484375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0109_01.jpg	0.35968780517578125	-16.625038146972656	-7.1151580810546875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0110_03.jpg	6.650543212890625	-4.8624420166015625	0.52545166015625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0111_01.jpg	3.8325347900390625	-0.95355224609375	-0.67840576171875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0112_01.jpg	-8.598846435546875	-11.970001220703125	16.441986083984375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0114_01.jpg	-0.538604736328125	-3.7091445922851562	-19.235153198242188
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0115_01.jpg	3.3149261474609375	-2.0575408935546875	-0.5462188720703125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0116_01.jpg	-0.9769744873046875	5.216522216796875	1.3999786376953125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0118_02.jpg	2.6746902465820312	-3.6610107421875	-15.231521606445312
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0119_01.jpg	3.2775115966796875	-2.0076751708984375	-10.464912414550781
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0122_01.jpg	-5.4871063232421875	-1.1030960083007812	-4.546440124511719
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0123_01.jpg	6.413291931152344	-18.1181640625	-22.28619384765625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0124_01.jpg	18.240325927734375	-12.223678588867188	-39.51239776611328
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0130_01.jpg	1.34295654296875	-8.422149658203125	-4.210174560546875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0131_01.jpg	3.524871826171875	-7.8851470947265625	12.077285766601562
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0132_01.jpg	3.699371337890625	-3.0543670654296875	-12.852981567382812
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0134_01.jpg	5.153709411621094	-11.98626708984375	-16.316909790039062
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0135_01.jpg	-8.808639526367188	-9.757583618164062	-32.31648254394531
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0136_01.jpg	-4.193107604980469	0.7324371337890625	17.301246643066406
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0137_01.jpg	1.567962646484375	12.221572875976562	-4.9425506591796875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0138_01.jpg	17.195831298828125	-8.28033447265625	24.354461669921875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0140_01.jpg	-2.6331939697265625	8.592681884765625	17.282821655273438
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0142_01.jpg	14.938316345214844	-12.85406494140625	-20.120834350585938
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0143_01.jpg	7.5272064208984375	-10.886970520019531	-20.675155639648438
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0144_01.jpg	-7.8090972900390625	-2.216705322265625	0.18487548828125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0145_01.jpg	4.276641845703125	-10.553512573242188	-9.725631713867188
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0146_01.jpg	-7.7631683349609375	20.284576416015625	-5.790924072265625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0147_01.jpg	13.386383056640625	-19.48863983154297	-25.933135986328125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0148_01.jpg	-0.8417205810546875	-1.23114013671875	12.280426025390625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0149_01.jpg	2.5050048828125	-13.364891052246094	-17.403152465820312
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0150_02.jpg	-1.6957244873046875	-10.750656127929688	-4.3550567626953125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0153_01.jpg	1.955596923828125	-10.353263854980469	-3.2661514282226562
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0155_01.jpg	-10.593315124511719	-14.349647521972656	30.068710327148438
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0156_01.jpg	-1.630340576171875	-7.8108367919921875	-12.166740417480469
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0157_01.jpg	3.6939926147460938	2.6788482666015625	18.6435546875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0158_02.jpg	10.42041015625	-23.532318115234375	2.620758056640625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0160_01.jpg	0.7089691162109375	18.595115661621094	26.69428253173828
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0161_01.jpg	-0.5601806640625	-2.9117279052734375	-0.70330810546875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0162_01.jpg	-3.9387054443359375	-2.4519882202148438	19.522811889648438
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0163_01.jpg	24.346412658691406	-21.64160919189453	0.311676025390625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0164_01.jpg	-16.00537872314453	-4.690460205078125	13.78192138671875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0168_03.jpg	-19.348312377929688	-16.656997680664062	-7.9510955810546875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0170_01.jpg	4.332847595214844	-5.0972137451171875	-15.135894775390625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0172_01.jpg	0.280609130859375	19.796630859375	-35.63676452636719
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0174_01.jpg	27.2490234375	-10.390884399414062	-22.868186950683594
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0176_01.jpg	-0.504913330078125	-2.89593505859375	6.2034912109375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0177_01.jpg	-6.442138671875	-22.460922241210938	4.5306549072265625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0178_02.jpg	22.7518310546875	0.9596405029296875	-13.662849426269531
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0179_01.jpg	-2.7349090576171875	4.98797607421875	-21.360733032226562
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0182_01.jpg	-0.4728240966796875	10.084190368652344	2.5010604858398438
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0183_01.jpg	12.053672790527344	-18.463134765625	-22.824867248535156
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0185_01.jpg	1.5231399536132812	-10.621925354003906	1.4058990478515625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0186_01.jpg	16.443008422851562	-11.618446350097656	15.616729736328125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0187_01.jpg	11.784828186035156	-8.689102172851562	-29.316856384277344
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0188_01.jpg	9.6712646484375	-8.97137451171875	-23.231170654296875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0191_01.jpg	38.71696472167969	-38.177513122558594	-21.10980224609375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0193_01.jpg	0.702972412109375	-11.013717651367188	-5.5224456787109375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0195_01.jpg	-26.938949584960938	-22.418075561523438	35.12762451171875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0196_01.jpg	-1.198272705078125	1.149078369140625	-32.61146545410156
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0197_01.jpg	-10.208831787109375	-8.317428588867188	11.130142211914062
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0198_01.jpg	5.1077117919921875	-1.7473526000976562	11.138473510742188
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0199_01.jpg	2.9174652099609375	-6.778221130371094	24.760269165039062
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0202_01.jpg	24.792510986328125	-10.578826904296875	-34.24562072753906
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0202_02.jpg	-7.911689758300781	-1.673736572265625	-18.807098388671875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0204_02.jpg	8.474517822265625	-9.918846130371094	-47.70354461669922
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0204_03.jpg	-12.958198547363281	3.533721923828125	-10.173362731933594
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0204_04.jpg	9.960678100585938	-21.91436767578125	-21.036964416503906
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0204_05.jpg	0.4811553955078125	-15.886672973632812	0.1785736083984375
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0204_06.jpg	-1.0451889038085938	-15.927467346191406	2.5276565551757812
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0205_01.jpg	2.5156707763671875	-14.394973754882812	3.142486572265625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0207_01.jpg	2.7987823486328125	-2.3842849731445312	1.2236328125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0208_01.jpg	18.512535095214844	5.098876953125	10.095367431640625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0209_01.jpg	-4.544525146484375	4.3600006103515625	-19.42302703857422
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0211_01.jpg	-3.0275115966796875	-5.99456787109375	2.4195556640625
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0213_01.jpg	4.149696350097656	19.478187561035156	36.5889892578125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0216_01.jpg	-5.441558837890625	-5.944854736328125	32.876922607421875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0217_01.jpg	-12.193679809570312	11.841751098632812	6.8964385986328125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0219_01.jpg	4.882530212402344	-7.440162658691406	-13.74285888671875
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0222_01.jpg	14.252517700195312	0.468292236328125	-30.857826232910156
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0223_01.jpg	28.4771728515625	-18.23792266845703	-22.3936767578125
D:\Documenti HDD\GitHub\AgeEstimationFramework\dataset\vggface2_data\train\n000002\0224_01.jpg	-0.1587677001953125	15.44329833984375	7.1810760498046875
